"etort1","etort2","covariance"
"etort-17","etort-169",0.002182
"etort-31","etort-169",0.003505
"etort-36","etort-169",0.002013
"etort-37","etort-169",0.002943
"etort-38","etort-169",0.002643
"etort-46","etort-169",0.001215
"etort-47","etort-169",0.001274
"etort-48","etort-169",0.001383
"etort-49","etort-169",0.001477
"etort-51","etort-169",0.000534
"etort-53","etort-169",0.00254
"etort-55","etort-169",0.001524
"etort-56 (sheared2)","etort-169",0.001365
"etort-58","etort-169",0.002714
"etort-59","etort-169",0.000399
"etort-62","etort-169",0.00232
"etort-78","etort-169",0.002212
"etort-79","etort-169",0.001925
"etort-80","etort-169",0.002206
"etort-81","etort-169",0.001832
"etort-82","etort-169",0.00302
"etort-83","etort-169",0.001846
"etort-84","etort-169",0.001785
"etort-85","etort-169",0.002349
"etort-86","etort-169",0.002177
"etort-87","etort-169",0.001955
"etort-89","etort-169",0.002064
"etort-90","etort-169",0.003661
"etort-93","etort-169",0.001852
"etort-94","etort-169",0.001536
"etort-95","etort-169",0.002501
"etort-112","etort-169",0.000997
"etort-113","etort-169",0.000935
"etort-130","etort-169",0.002589
"etort-131","etort-169",0.00266
"etort-132","etort-169",0.003386
"etort-133","etort-169",0.002523
"etort-134","etort-169",0.002616
"etort-135","etort-169",0.002998
"etort-136","etort-169",0.003074
"etort-137","etort-169",0.003949
"etort-138","etort-169",0.002437
"etort-139","etort-169",0.003163
"etort-140","etort-169",0.003297
"etort-141","etort-169",0.00434
"etort-142","etort-169",0.002092
"etort-143","etort-169",0.003348
"etort-144","etort-169",0.001715
"etort-145","etort-169",0.002131
"etort-146","etort-169",0.002406
"etort-147","etort-169",0.002671
"etort-148","etort-169",0.00091
"etort-149","etort-169",0.001748
"etort-150","etort-169",0.002639
"etort-151","etort-169",0.003614
"etort-152","etort-169",0.001888
"etort-153","etort-169",0.00227
"etort-154","etort-169",0.00188
"etort-155","etort-169",0.002322
"etort-156","etort-169",0.002474
"etort-157","etort-169",0.004654
"etort-158","etort-169",0.002068
"etort-159","etort-169",0.001925
"etort-161","etort-169",0.002234
"etort-162","etort-169",0.003766
"etort-163","etort-169",0.002831
"etort-164","etort-169",0.002779
"etort-166","etort-169",0.002736
"etort-167","etort-169",0.002965
"etort-168","etort-169",0.003512
"etort-169","etort-169",0.147806
"etort-15","etort-170",0.003067
"etort-17","etort-170",0.002798
"etort-31","etort-170",0.004986
"etort-36","etort-170",0.002386
"etort-37","etort-170",0.00348
"etort-38","etort-170",0.003204
"etort-46","etort-170",0.001345
"etort-47","etort-170",0.00122
"etort-48","etort-170",0.001213
"etort-49","etort-170",0.001115
"etort-51","etort-170",0.000465
"etort-53","etort-170",0.003274
"etort-55","etort-170",0.00182
"etort-56 (sheared2)","etort-170",0.001305
"etort-58","etort-170",0.003471
"etort-59","etort-170",0.00102
"etort-62","etort-170",0.002954
"etort-78","etort-170",0.00257
"etort-79","etort-170",0.001964
"etort-80","etort-170",0.002224
"etort-81","etort-170",0.001928
"etort-82","etort-170",0.002652
"etort-83","etort-170",0.001795
"etort-84","etort-170",0.002585
"etort-85","etort-170",0.002237
"etort-86","etort-170",0.002788
"etort-87","etort-170",0.001981
"etort-89","etort-170",0.001947
"etort-90","etort-170",0.00371
"etort-93","etort-170",0.002249
"etort-94","etort-170",0.001608
"etort-95","etort-170",0.003093
"etort-112","etort-170",0.001438
"etort-113","etort-170",0.0014
"etort-130","etort-170",0.002656
"etort-131","etort-170",0.003184
"etort-132","etort-170",0.002949
"etort-133","etort-170",0.002476
"etort-134","etort-170",0.002752
"etort-135","etort-170",0.003063
"etort-136","etort-170",0.002694
"etort-137","etort-170",0.002939
"etort-138","etort-170",0.002544
"etort-139","etort-170",0.00259
"etort-140","etort-170",0.003437
"etort-141","etort-170",0.004241
"etort-142","etort-170",0.001567
"etort-143","etort-170",0.002878
"etort-144","etort-170",0.001956
"etort-145","etort-170",0.002134
"etort-146","etort-170",0.002789
"etort-147","etort-170",0.00351
"etort-148","etort-170",0.000776
"etort-149","etort-170",0.002505
"etort-150","etort-170",0.002905
"etort-151","etort-170",0.004191
"etort-152","etort-170",0.002316
"etort-153","etort-170",0.002108
"etort-154","etort-170",0.002452
"etort-155","etort-170",0.003019
"etort-156","etort-170",0.00302
"etort-157","etort-170",0.002097
"etort-158","etort-170",0.002021
"etort-159","etort-170",0.001838
"etort-161","etort-170",0.002462
"etort-162","etort-170",0.004595
"etort-163","etort-170",0.002845
"etort-164","etort-170",0.003023
"etort-166","etort-170",0.00248
"etort-167","etort-170",0.00279
"etort-168","etort-170",0.003302
"etort-169","etort-170",0.002641
"etort-170","etort-170",0.143857
"etort-15","etort-172",0.002974
"etort-17","etort-172",0.002539
"etort-31","etort-172",0.00426
"etort-36","etort-172",0.002213
"etort-37","etort-172",0.003447
"etort-38","etort-172",0.002863
"etort-46","etort-172",0.001393
"etort-47","etort-172",0.001496
"etort-48","etort-172",0.001117
"etort-49","etort-172",0.001134
"etort-51","etort-172",0.000279
"etort-53","etort-172",0.003142
"etort-55","etort-172",0.001845
"etort-56 (sheared2)","etort-172",0.001411
"etort-58","etort-172",0.003174
"etort-59","etort-172",5e-04
"etort-62","etort-172",0.002652
"etort-78","etort-172",0.0023
"etort-79","etort-172",0.002138
"etort-80","etort-172",0.002174
"etort-81","etort-172",0.001551
"etort-82","etort-172",0.002525
"etort-83","etort-172",0.002187
"etort-84","etort-172",0.002002
"etort-85","etort-172",0.002449
"etort-86","etort-172",0.002461
"etort-87","etort-172",0.002116
"etort-89","etort-172",0.001844
"etort-90","etort-172",0.003615
"etort-93","etort-172",0.002138
"etort-94","etort-172",0.00151
"etort-95","etort-172",0.003033
"etort-112","etort-172",0.001431
"etort-113","etort-172",0.00103
"etort-130","etort-172",0.00315
"etort-131","etort-172",0.002674
"etort-132","etort-172",0.002846
"etort-133","etort-172",0.002739
"etort-134","etort-172",0.002844
"etort-135","etort-172",0.002847
"etort-136","etort-172",0.002651
"etort-137","etort-172",0.002989
"etort-138","etort-172",0.003102
"etort-139","etort-172",0.002721
"etort-140","etort-172",0.003833
"etort-141","etort-172",0.004463
"etort-142","etort-172",0.002078
"etort-143","etort-172",0.002983
"etort-144","etort-172",0.002015
"etort-145","etort-172",0.002194
"etort-146","etort-172",0.002644
"etort-147","etort-172",0.002836
"etort-148","etort-172",0.000976
"etort-149","etort-172",0.002379
"etort-150","etort-172",0.002716
"etort-151","etort-172",0.004343
"etort-152","etort-172",0.00229
"etort-153","etort-172",0.002739
"etort-154","etort-172",0.001942
"etort-155","etort-172",0.003099
"etort-156","etort-172",0.003013
"etort-157","etort-172",0.002172
"etort-158","etort-172",0.001817
"etort-159","etort-172",0.001834
"etort-161","etort-172",0.002727
"etort-162","etort-172",0.004458
"etort-163","etort-172",0.00313
"etort-164","etort-172",0.002921
"etort-166","etort-172",0.002654
"etort-167","etort-172",0.003176
"etort-168","etort-172",0.003347
"etort-169","etort-172",0.002735
"etort-170","etort-172",0.003563
"etort-172","etort-172",0.130857
"etort-15","etort-173",0.002427
"etort-17","etort-173",0.001891
"etort-31","etort-173",0.003517
"etort-36","etort-173",0.002047
"etort-37","etort-173",0.002806
"etort-38","etort-173",0.002378
"etort-46","etort-173",0.00156
"etort-47","etort-173",0.001548
"etort-48","etort-173",0.001227
"etort-49","etort-173",0.00119
"etort-51","etort-173",0.001206
"etort-53","etort-173",0.002693
"etort-55","etort-173",0.001755
"etort-56 (sheared2)","etort-173",0.001177
"etort-58","etort-173",0.002845
"etort-59","etort-173",0.000532
"etort-62","etort-173",0.002106
"etort-78","etort-173",0.001934
"etort-79","etort-173",0.001776
"etort-80","etort-173",0.002165
"etort-81","etort-173",0.002233
"etort-82","etort-173",0.00323
"etort-83","etort-173",0.001892
"etort-84","etort-173",0.002195
"etort-85","etort-173",0.002746
"etort-86","etort-173",0.002016
"etort-87","etort-173",0.001739
"etort-89","etort-173",0.002599
"etort-90","etort-173",0.004167
"etort-93","etort-173",0.001959
"etort-94","etort-173",0.001315
"etort-95","etort-173",0.002489
"etort-112","etort-173",0.001423
"etort-113","etort-173",0.001057
"etort-130","etort-173",0.00256
"etort-131","etort-173",0.002982
"etort-132","etort-173",0.003093
"etort-133","etort-173",0.002638
"etort-134","etort-173",0.003129
"etort-135","etort-173",0.003077
"etort-136","etort-173",0.003056
"etort-137","etort-173",0.003461
"etort-138","etort-173",0.003083
"etort-139","etort-173",0.002649
"etort-140","etort-173",0.004111
"etort-141","etort-173",0.004894
"etort-142","etort-173",0.001737
"etort-143","etort-173",0.002577
"etort-144","etort-173",0.002038
"etort-145","etort-173",0.002307
"etort-146","etort-173",0.00222
"etort-147","etort-173",0.003406
"etort-148","etort-173",0.000951
"etort-149","etort-173",0.002795
"etort-150","etort-173",0.00284
"etort-151","etort-173",0.004074
"etort-152","etort-173",0.002013
"etort-153","etort-173",0.002437
"etort-154","etort-173",0.002138
"etort-155","etort-173",0.002408
"etort-156","etort-173",0.002445
"etort-157","etort-173",0.002247
"etort-158","etort-173",0.002193
"etort-159","etort-173",0.002076
"etort-161","etort-173",0.003223
"etort-162","etort-173",0.004166
"etort-163","etort-173",0.00318
"etort-164","etort-173",0.002985
"etort-166","etort-173",0.002887
"etort-167","etort-173",0.003133
"etort-168","etort-173",0.003233
"etort-169","etort-173",0.003002
"etort-170","etort-173",0.002931
"etort-172","etort-173",0.002977
"etort-173","etort-173",0.144539
"etort-15","etort-174",0.003076
"etort-17","etort-174",0.002437
"etort-31","etort-174",0.004827
"etort-36","etort-174",0.002451
"etort-37","etort-174",0.003721
"etort-38","etort-174",0.003356
"etort-46","etort-174",0.001469
"etort-47","etort-174",0.001413
"etort-48","etort-174",0.001415
"etort-49","etort-174",0.001442
"etort-51","etort-174",0.001753
"etort-53","etort-174",0.003148
"etort-55","etort-174",0.001857
"etort-56 (sheared2)","etort-174",0.001659
"etort-58","etort-174",0.003631
"etort-59","etort-174",0.000599
"etort-62","etort-174",0.002477
"etort-78","etort-174",0.002535
"etort-79","etort-174",0.002113
"etort-80","etort-174",0.002632
"etort-81","etort-174",0.002048
"etort-82","etort-174",0.003219
"etort-83","etort-174",0.002534
"etort-84","etort-174",0.002176
"etort-85","etort-174",0.003294
"etort-86","etort-174",0.002599
"etort-87","etort-174",0.002118
"etort-89","etort-174",0.00283
"etort-90","etort-174",0.004514
"etort-93","etort-174",0.002373
"etort-94","etort-174",0.001939
"etort-95","etort-174",0.002881
"etort-112","etort-174",0.001359
"etort-113","etort-174",0.001398
"etort-130","etort-174",0.002734
"etort-131","etort-174",0.003307
"etort-132","etort-174",0.003688
"etort-133","etort-174",0.003144
"etort-134","etort-174",0.003014
"etort-135","etort-174",0.002803
"etort-136","etort-174",0.003442
"etort-137","etort-174",0.00468
"etort-138","etort-174",0.003431
"etort-139","etort-174",0.003242
"etort-140","etort-174",0.003957
"etort-141","etort-174",0.005778
"etort-142","etort-174",0.001911
"etort-143","etort-174",0.00314
"etort-144","etort-174",0.002229
"etort-145","etort-174",0.002038
"etort-146","etort-174",0.002641
"etort-147","etort-174",0.003201
"etort-148","etort-174",0.001013
"etort-149","etort-174",0.003351
"etort-150","etort-174",0.003057
"etort-151","etort-174",0.00527
"etort-152","etort-174",0.002301
"etort-153","etort-174",0.003036
"etort-154","etort-174",0.001853
"etort-155","etort-174",0.003035
"etort-156","etort-174",0.00315
"etort-157","etort-174",0.002533
"etort-158","etort-174",0.001986
"etort-159","etort-174",0.002053
"etort-161","etort-174",0.002622
"etort-162","etort-174",0.004752
"etort-163","etort-174",0.003821
"etort-164","etort-174",0.003682
"etort-166","etort-174",0.00281
"etort-167","etort-174",0.003039
"etort-168","etort-174",0.004126
"etort-169","etort-174",0.003285
"etort-170","etort-174",0.003367
"etort-172","etort-174",0.003368
"etort-173","etort-174",0.003812
"etort-174","etort-174",0.183084
"etort-15","etort-175",0.002475
"etort-17","etort-175",0.002209
"etort-31","etort-175",0.00363
"etort-36","etort-175",0.002001
"etort-37","etort-175",0.003047
"etort-38","etort-175",0.002632
"etort-46","etort-175",0.001341
"etort-47","etort-175",0.001381
"etort-48","etort-175",0.001249
"etort-49","etort-175",0.000737
"etort-51","etort-175",0.00054
"etort-53","etort-175",0.002645
"etort-55","etort-175",0.001179
"etort-56 (sheared2)","etort-175",0.001119
"etort-58","etort-175",0.002973
"etort-59","etort-175",0.000483
"etort-62","etort-175",0.002282
"etort-78","etort-175",0.002125
"etort-79","etort-175",0.001725
"etort-80","etort-175",0.001934
"etort-81","etort-175",0.001537
"etort-82","etort-175",0.002238
"etort-83","etort-175",0.001708
"etort-84","etort-175",0.002041
"etort-85","etort-175",0.00218
"etort-86","etort-175",0.002328
"etort-87","etort-175",0.001646
"etort-89","etort-175",0.001799
"etort-90","etort-175",0.003641
"etort-93","etort-175",0.001696
"etort-94","etort-175",0.001352
"etort-95","etort-175",0.002543
"etort-112","etort-175",0.001242
"etort-113","etort-175",0.000972
"etort-130","etort-175",0.002052
"etort-131","etort-175",0.002522
"etort-132","etort-175",0.002606
"etort-133","etort-175",0.002199
"etort-134","etort-175",0.002444
"etort-135","etort-175",0.00276
"etort-136","etort-175",0.00251
"etort-137","etort-175",0.003007
"etort-138","etort-175",0.002364
"etort-139","etort-175",0.002474
"etort-140","etort-175",0.002846
"etort-141","etort-175",0.004227
"etort-142","etort-175",0.001575
"etort-143","etort-175",0.002684
"etort-144","etort-175",0.001998
"etort-145","etort-175",0.001857
"etort-146","etort-175",0.00242
"etort-147","etort-175",0.002389
"etort-148","etort-175",0.001112
"etort-149","etort-175",0.002249
"etort-150","etort-175",0.002462
"etort-151","etort-175",0.003516
"etort-152","etort-175",0.002233
"etort-153","etort-175",0.001994
"etort-154","etort-175",0.001649
"etort-155","etort-175",0.002462
"etort-156","etort-175",0.002213
"etort-157","etort-175",0.002077
"etort-158","etort-175",0.001786
"etort-159","etort-175",0.001841
"etort-161","etort-175",0.002124
"etort-162","etort-175",0.003621
"etort-163","etort-175",0.002547
"etort-164","etort-175",0.002857
"etort-166","etort-175",0.002151
"etort-167","etort-175",0.002394
"etort-168","etort-175",0.003045
"etort-169","etort-175",0.002533
"etort-170","etort-175",0.002978
"etort-172","etort-175",0.002933
"etort-173","etort-175",0.002644
"etort-174","etort-175",0.002788
"etort-175","etort-175",0.129839
"etort-15","etort-176",0.002208
"etort-17","etort-176",0.001671
"etort-31","etort-176",0.002692
"etort-36","etort-176",0.001331
"etort-37","etort-176",0.002371
"etort-38","etort-176",0.001819
"etort-46","etort-176",0.001464
"etort-47","etort-176",0.001272
"etort-48","etort-176",0.001153
"etort-49","etort-176",0.000601
"etort-51","etort-176",0.000482
"etort-53","etort-176",0.002258
"etort-55","etort-176",0.001505
"etort-56 (sheared2)","etort-176",0.001172
"etort-58","etort-176",0.002085
"etort-59","etort-176",0.000665
"etort-62","etort-176",0.002159
"etort-78","etort-176",0.00163
"etort-79","etort-176",0.001463
"etort-80","etort-176",0.001398
"etort-81","etort-176",0.001563
"etort-82","etort-176",0.002033
"etort-83","etort-176",0.001633
"etort-84","etort-176",0.001871
"etort-85","etort-176",0.00174
"etort-86","etort-176",0.001806
"etort-87","etort-176",0.001378
"etort-89","etort-176",0.001559
"etort-90","etort-176",0.003158
"etort-93","etort-176",0.00144
"etort-94","etort-176",0.001008
"etort-95","etort-176",0.002158
"etort-112","etort-176",0.001119
"etort-113","etort-176",0.000669
"etort-130","etort-176",0.001995
"etort-131","etort-176",0.002279
"etort-132","etort-176",0.002134
"etort-133","etort-176",0.001963
"etort-134","etort-176",0.00221
"etort-135","etort-176",0.00237
"etort-136","etort-176",0.001916
"etort-137","etort-176",0.002409
"etort-138","etort-176",0.002235
"etort-139","etort-176",0.002658
"etort-140","etort-176",0.002465
"etort-141","etort-176",0.003698
"etort-142","etort-176",0.001497
"etort-143","etort-176",0.00228
"etort-144","etort-176",0.001658
"etort-145","etort-176",0.002051
"etort-146","etort-176",0.001949
"etort-147","etort-176",0.002283
"etort-148","etort-176",0.000692
"etort-149","etort-176",0.001802
"etort-150","etort-176",0.001951
"etort-151","etort-176",0.003931
"etort-152","etort-176",0.002498
"etort-153","etort-176",0.001921
"etort-154","etort-176",0.00186
"etort-155","etort-176",0.002645
"etort-156","etort-176",0.00242
"etort-157","etort-176",0.001576
"etort-158","etort-176",0.001348
"etort-159","etort-176",0.001393
"etort-161","etort-176",0.002345
"etort-162","etort-176",0.003504
"etort-163","etort-176",0.002574
