"etort1","etort2","DISTANCE","pi","npi"
"etort-53","etort-124",283.0908571,0.225356,0.261075302007476
"etort-53","etort-125",276.1289666,0.226688,0.259090989102469
"etort-53","etort-126",293.098916,0.226491,0.260349154086716
"etort-53","etort-127",290.7605087,0.228868,0.260590745907926
"etort-53","etort-128",289.9987412,0.224491,0.259284310594618
"etort-53","etort-129",293.7036886,0.225367,0.259794255616901
"etort-53","etort-130",119.0556059,0.196808,0.220118168237897
"etort-53","etort-131",109.8409283,0.192602,0.218063251415101
"etort-53","etort-132",120.1276217,0.193005,0.216167614224597
"etort-53","etort-133",117.16627,0.197872,0.22070890140328
"etort-53","etort-134",121.2960094,0.195235,0.219357839693196
"etort-53","etort-135",121.2766764,0.190963,0.216487305572103
"etort-53","etort-136",116.3408302,0.190428,0.21487386208292
"etort-53","etort-137",120.3884378,0.197841,0.219634991877579
"etort-53","etort-138",121.2170325,0.193639,0.217171039558252
"etort-53","etort-139",116.9425628,0.197406,0.220990741761913
"etort-53","etort-140",117.2621809,0.190261,0.213645517238085
"etort-53","etort-141",118.8998415,0.192074,0.214980131598962
"etort-53","etort-142",116.3866516,0.194412,0.219021754955612
"etort-53","etort-143",123.6743359,0.191019,0.215184716057701
"etort-53","etort-144",122.1117931,0.194423,0.218895304058326
"etort-53","etort-145",121.8154982,0.190015,0.217150250272652
"etort-53","etort-146",120.072269,0.191625,0.217203322554899
"etort-53","etort-147",112.3149532,0.193165,0.217482177230103
"etort-53","etort-148",109.7468779,0.202605,0.226294469042034
"etort-53","etort-149",110.1823475,0.192921,0.219056559595187
"etort-53","etort-150",117.4727744,0.194455,0.219666508261886
"etort-53","etort-151",112.7043864,0.194648,0.217199509509702
"etort-53","etort-152",111.5648312,0.197128,0.221170374054936
"etort-53","etort-153",112.4852664,0.194546,0.220064343129488
"etort-53","etort-154",112.0255474,0.195411,0.219919973502219
"etort-53","etort-155",111.3214759,0.193028,0.218083796649358
"etort-53","etort-156",110.07831,0.190697,0.215420577448438
"etort-53","etort-157",115.0552372,0.195663,0.219635171299768
"etort-53","etort-158",118.6604678,0.199269,0.224182286091555
"etort-53","etort-159",120.3297014,0.194156,0.21863565833256
"etort-53","etort-161",121.3013451,0.19433,0.218989192486543
"etort-53","etort-162",122.3663425,0.196938,0.219863608917054
"etort-53","etort-163",117.3196788,0.191687,0.216217503727021
"etort-53","etort-164",118.5770623,0.193018,0.218406764611791
"etort-53","etort-166",116.0635416,0.19261,0.216807819230701
"etort-53","etort-167",114.3793715,0.190526,0.216031981450278
"etort-53","etort-168",114.908571,0.194902,0.217969692359981
"etort-53","etort-169",111.6793091,0.195493,0.219510929279635
"etort-53","etort-170",102.2679842,0.190383,0.214569482055124
"etort-53","etort-172",104.3682458,0.192666,0.217535749328537
"etort-53","etort-173",102.8416649,0.195256,0.219313928774114
"etort-53","etort-174",103.2456353,0.196612,0.21945613706601
"etort-53","etort-175",104.0052914,0.192417,0.216937074322792
"etort-53","etort-176",104.3762061,0.195149,0.220824387080719
"etort-53","etort-177",105.7906712,0.194649,0.219600623549079
"etort-53","etort-178",105.100978,0.190717,0.215526799970922
"etort-53","etort-179",106.205966,0.190323,0.214641155915502
"etort-53","etort-180",104.4658634,0.192084,0.217676613922605
"etort-53","etort-181",103.1531946,0.194411,0.218077987065262
"etort-53","etort-182",107.9916112,0.188794,0.214034377761361
"etort-53","etort-183",108.6352848,0.196148,0.219197019323286
"etort-53","etort-184",106.4401597,0.192015,0.215031330491997
"etort-53","etort-185",107.3598022,0.19002,0.213501746308623
"etort-53","etort-186",100.8406235,0.192454,0.219037044626538
"etort-53","etort-187",105.8367389,0.193017,0.216384029765096
"etort-54","etort-55",39.99563781,0.210205,0.224846070966109
"etort-54","etort-56",75.39478662,0.213019,0.229381751712492
"etort-54","etort-57",150.7631875,0.200655,0.222348567874063
"etort-54","etort-58",265.9391171,0.219491,0.260989060593889
"etort-54","etort-59",98.79839376,0.203924,0.221743727094807
"etort-54","etort-60",137.1638773,0.196799,0.21807564110887
"etort-54","etort-61",146.2800314,0.202236,0.218566313925905
"etort-54","etort-62",127.6055691,0.212892,0.232790873384721
"etort-54","etort-63",100.5763971,0.202192,0.215918196135134
"etort-54","etort-64",115.135587,0.200733,0.217558754178944
"etort-54","etort-65",128.4375888,0.200482,0.219984012820356
"etort-54","etort-66",125.7053417,0.198935,0.219177805926545
"etort-54","etort-67",126.0853699,0.201224,0.217887348863399
"etort-54","etort-68",117.3782978,0.195135,0.216721241926709
"etort-54","etort-69",100.9411349,0.198482,0.214127757465494
"etort-54","etort-70",25.17102455,0.202834,0.214421063142705
"etort-54","etort-71",144.2871672,0.199917,0.220403839126966
"etort-54","etort-72",166.0941562,0.200156,0.225137257514307
"etort-54","etort-73",96.28414429,0.198318,0.214352036972413
"etort-54","etort-74",107.1165982,0.201226,0.214827980233745
"etort-54","etort-75",30.19951319,0.211298,0.221307260429002
"etort-54","etort-76",28.47142258,0.207456,0.218640030965838
"etort-54","etort-77",40.87297862,0.194528,0.204962112948296
"etort-54","etort-78",177.8013198,0.215922,0.244844743262881
"etort-54","etort-79",111.644499,0.215455,0.234221142824355
"etort-54","etort-80",121.5392473,0.212962,0.233749304526846
"etort-54","etort-81",48.78498401,0.208826,0.222932503936249
"etort-54","etort-82",47.47550481,0.213258,0.226438911579458
"etort-54","etort-83",48.13049479,0.211238,0.223942953441725
"etort-54","etort-84",45.15265432,0.212262,0.22520903376367
"etort-54","etort-85",45.43086269,0.211856,0.224407967694565
"etort-54","etort-86",224.9921817,0.217959,0.254125562651968
"etort-54","etort-87",119.2062772,0.21343,0.234524815493523
"etort-54","etort-88",23.25120006,0.205595,0.217625967091155
"etort-54","etort-89",47.46026006,0.211809,0.22313416479433
"etort-54","etort-90",50.49668861,0.216154,0.225977405248244
"etort-54","etort-91",21.68367185,0.208476,0.218172338740993
"etort-54","etort-92",54.9717729,0.209401,0.221428221421383
"etort-54","etort-93",123.7161862,0.212864,0.234213584721197
"etort-54","etort-94",77.96008379,0.210345,0.224696788971902
"etort-54","etort-95",108.027943,0.214302,0.233414856519033
"etort-54","etort-96",32.5998467,0.194245,0.203970347513118
"etort-54","etort-97",86.54294205,0.190417,0.208690956963368
"etort-54","etort-98",59.13961041,0.194494,0.205211377628548
"etort-54","etort-99",59.82709756,0.195768,0.206760976566342
"etort-54","etort-100",103.0097666,0.197341,0.212330455489685
"etort-54","etort-102",71.26063208,0.188416,0.209621253032553
"etort-54","etort-103",43.568416,0.187299,0.20649962244656
"etort-54","etort-104",53.66556531,0.189576,0.204580216729455
"etort-54","etort-105",71.30127215,0.190627,0.210033966888664
"etort-54","etort-106",182.0448497,0.198474,0.229263964857591
"etort-54","etort-107",186.1754251,0.190324,0.227089521250354
"etort-54","etort-108",199.3456263,0.188664,0.228045291820489
"etort-54","etort-109",159.8898352,0.191911,0.223285824568272
"etort-54","etort-110",184.8923776,0.205589,0.226661160878655
"etort-54","etort-111",173.1560439,0.203208,0.224699492818191
"etort-54","etort-112",102.1366282,0.212584,0.226804153752989
"etort-54","etort-113",89.15538255,0.208162,0.220999693946414
"etort-54","etort-115",29.35331358,0.195538,0.203748821971677
"etort-54","etort-116",42.00223815,0.194471,0.206522183523725
"etort-54","etort-117",56.25643049,0.193967,0.206485483340849
"etort-54","etort-119",207.4263968,0.203009,0.231221105609289
"etort-54","etort-120",183.8314402,0.201131,0.226419456552017
"etort-54","etort-121",122.6518588,0.201614,0.219000294045321
"etort-54","etort-122",122.4594446,0.201542,0.218389385452136
"etort-54","etort-123",120.7000015,0.200168,0.216365510394631
"etort-54","etort-124",125.758754,0.20009,0.219060381132343
"etort-54","etort-125",118.1750466,0.198483,0.214382279673593
"etort-54","etort-126",135.1334477,0.20285,0.220354551177247
"etort-54","etort-127",132.8754512,0.203824,0.219316358294627
"etort-54","etort-128",131.9565609,0.201408,0.219834480626051
"etort-54","etort-129",136.1131758,0.201214,0.219199321849261
"etort-54","etort-130",64.66599667,0.212087,0.224165607627134
"etort-54","etort-131",73.62985657,0.213268,0.228186095955864
"etort-54","etort-132",66.80233347,0.213996,0.226500683095777
"etort-54","etort-133",63.67603497,0.213248,0.224782379065833
"etort-54","etort-134",62.46960326,0.214015,0.227238277298109
"etort-54","etort-135",60.5602544,0.212658,0.227827803258954
"etort-54","etort-136",66.78610829,0.214051,0.228250551638984
"etort-54","etort-137",60.13510974,0.213916,0.224424514370725
"etort-54","etort-138",66.66436926,0.212815,0.225555335926379
"etort-54","etort-139",70.37806359,0.213483,0.225849336655337
"etort-54","etort-140",65.57927711,0.217202,0.230488690639126
"etort-54","etort-141",70.38426972,0.216207,0.228686898982842
"etort-54","etort-142",68.95157657,0.212876,0.226637973713135
"etort-54","etort-143",60.8057683,0.214397,0.228241887129863
"etort-54","etort-144",59.08494259,0.210869,0.224358916637735
"etort-54","etort-145",63.91835862,0.211633,0.228558631829346
"etort-54","etort-146",68.56111946,0.213432,0.228620737628661
"etort-54","etort-147",70.95470497,0.213798,0.227478660903853
"etort-54","etort-148",60.59520247,0.210765,0.222466214218274
"etort-54","etort-149",63.57956374,0.210952,0.226361308874707
"etort-54","etort-150",69.06355068,0.212816,0.227190830611923
"etort-54","etort-151",57.92164608,0.216824,0.228643067301426
"etort-54","etort-152",61.64407641,0.210517,0.223206891997556
"etort-54","etort-153",62.10704058,0.210826,0.225368562234456
"etort-54","etort-154",60.33424189,0.209417,0.222725217766604
"etort-54","etort-155",63.02150212,0.212345,0.226718478699706
"etort-54","etort-156",61.32366646,0.213727,0.228162625517519
"etort-54","etort-157",69.48029109,0.211796,0.2246739516532
"etort-54","etort-158",68.76942513,0.210791,0.224106992511109
"etort-54","etort-159",58.43529195,0.211159,0.224709568712474
"etort-54","etort-161",56.34031707,0.211689,0.225435815188632
"etort-54","etort-162",57.37690317,0.215024,0.226857194488492
"etort-54","etort-163",67.42637618,0.21287,0.226910420063403
"etort-54","etort-164",66.49101575,0.212141,0.226847854964147
"etort-54","etort-166",67.9717411,0.213973,0.227612902388035
"etort-54","etort-167",68.00013296,0.213659,0.228942690240634
"etort-54","etort-168",70.5641363,0.214871,0.227090732775162
"etort-54","etort-169",72.54392155,0.212922,0.225936951703039
"etort-54","etort-170",74.13566284,0.216196,0.230265690169384
"etort-54","etort-172",70.90334446,0.213381,0.227679062449402
"etort-54","etort-173",73.10555209,0.21313,0.226228961973146
"etort-54","etort-174",74.54332594,0.214784,0.226559056081163
"etort-54","etort-175",73.98463258,0.215228,0.229314174681388
"etort-54","etort-176",74.32129698,0.210962,0.225593576094744
"etort-54","etort-177",72.46729894,0.21096,0.224917527111267
"etort-54","etort-178",73.37250101,0.215926,0.23059962933346
"etort-54","etort-179",71.1087463,0.215591,0.229770432561
"etort-54","etort-180",75.06580386,0.211451,0.226449891340313
"etort-54","etort-181",76.23691345,0.215132,0.228054056413308
"etort-54","etort-182",71.00139881,0.2151,0.230450443323623
"etort-54","etort-183",70.05655884,0.215337,0.227410864635
"etort-54","etort-184",71.45268998,0.217048,0.229701676493787
"etort-54","etort-185",70.15649875,0.215183,0.22848193439378
"etort-54","etort-186",78.22695751,0.214247,0.230434324196318
"etort-54","etort-187",70.2055369,0.215556,0.228366055387167
"etort-55","etort-56",42.14065593,0.195386,0.212360112248684
"etort-55","etort-57",190.5786063,0.214629,0.24005554018008
"etort-55","etort-58",226.1313635,0.196033,0.235273901362862
"etort-55","etort-59",64.6167995,0.198143,0.217470682112893
"etort-55","etort-60",154.2380345,0.212023,0.237140770544087
"etort-55","etort-61",185.0382105,0.220679,0.240726969952953
"etort-55","etort-62",91.69810747,0.196857,0.217268342400719
"etort-55","etort-63",139.4662361,0.217253,0.234169343429782
"etort-55","etort-64",150.4594627,0.213663,0.233736260060424
"etort-55","etort-65",167.309196,0.214495,0.237559218336391
"etort-55","etort-66",158.2810583,0.21319,0.237077963134554
"etort-55","etort-67",160.1841547,0.216789,0.236934585594547
"etort-55","etort-68",151.0224126,0.210058,0.235474842485185
"etort-55","etort-69",117.305367,0.214224,0.233270030604798
"etort-55","etort-70",32.30576136,0.204876,0.218603321778662
"etort-55","etort-71",184.0716541,0.21555,0.239859231043298
"etort-55","etort-72",205.5050214,0.212692,0.241473175905122
"etort-55","etort-73",135.8775209,0.214984,0.234536586975955
"etort-55","etort-74",120.7557338,0.216078,0.232839299094996
"etort-55","etort-75",36.71932811,0.202031,0.213578371159265
"etort-55","etort-76",36.15190379,0.200426,0.213204673481821
"etort-55","etort-77",74.50541259,0.210931,0.224321479319818
"etort-55","etort-78",138.6113355,0.195538,0.223802039394653
"etort-55","etort-79",72.9356995,0.197771,0.217005683767254
"etort-55","etort-80",83.54822335,0.193327,0.214180389103306
"etort-55","etort-81",8.821636186,0.191528,0.206376421991229
"etort-55","etort-82",7.851593278,0.191402,0.2051309442342
"etort-55","etort-83",8.461419798,0.189468,0.202740356700268
"etort-55","etort-84",5.764000347,0.193168,0.206865334354424
"etort-55","etort-85",5.484561696,0.193074,0.206424042812024
"etort-55","etort-86",186.0507562,0.195296,0.229829554729531
"etort-55","etort-87",79.95978209,0.194054,0.215226091335948
"etort-55","etort-88",24.65604161,0.199088,0.212707219300006
"etort-55","etort-89",8.219826336,0.195495,0.207872144748682
"etort-55","etort-90",11.36056552,0.194359,0.20509042151397
"etort-55","etort-91",28.08114401,0.2013,0.212630899896989
"etort-55","etort-92",22.97618985,0.199309,0.212725773437347
"etort-55","etort-93",88.42191783,0.196069,0.217749806121577
"etort-55","etort-94",42.93536188,0.19643,0.211792935880149
"etort-55","etort-95",68.12441669,0.193364,0.212577293298557
"etort-55","etort-96",71.57476033,0.213429,0.226208853001836
"etort-55","etort-97",114.7194865,0.209624,0.231887798048772
"etort-55","etort-98",94.33719167,0.214878,0.228836955756418
"etort-55","etort-99",87.94685237,0.214835,0.229018669767124
"etort-55","etort-100",132.9273873,0.216161,0.234753074310527
"etort-55","etort-102",106.3541145,0.203804,0.228859643677907
"etort-55","etort-103",83.42528699,0.204444,0.227508251969048
"etort-55","etort-104",86.0596066,0.208861,0.227497491725712
"etort-55","etort-105",101.3785215,0.207422,0.23067414527371
"etort-55","etort-106",221.6054968,0.210137,0.245004287795872
"etort-55","etort-107",225.9281901,0.20504,0.246934125494794
"etort-55","etort-108",238.4083894,0.203934,0.248805909256801
"etort-55","etort-109",199.8686062,0.205926,0.241830708683238
"etort-55","etort-110",224.8471037,0.221911,0.246942048212406
"etort-55","etort-111",213.1132944,0.219018,0.244444393200715
"etort-55","etort-112",70.64035753,0.202669,0.218246222281599
"etort-55","etort-113",53.37589142,0.202239,0.216717563999284
"etort-55","etort-115",53.30222406,0.215661,0.226816441798908
"etort-55","etort-116",60.93088302,0.209641,0.224712413479132
"etort-55","etort-117",64.99514622,0.209916,0.22555174887774
"etort-55","etort-119",212.375235,0.215188,0.247382635270615
"etort-55","etort-120",182.777591,0.214036,0.243198301647188
"etort-55","etort-121",162.5840702,0.215461,0.236228158208646
"etort-55","etort-122",162.4329466,0.216691,0.236998619831812
"etort-55","etort-123",160.6701773,0.217719,0.237535593353963
"etort-55","etort-124",165.7393854,0.217075,0.23987624691317
"etort-55","etort-125",158.1466275,0.215928,0.235403823385221
"etort-55","etort-126",175.0749344,0.217581,0.238565128340377
"etort-55","etort-127",172.8250927,0.220715,0.239710211846296
"etort-55","etort-128",171.9001618,0.217083,0.239157436926088
"etort-55","etort-129",176.0705827,0.216366,0.237907979538062
"etort-55","etort-130",24.89564012,0.193679,0.206621946323022
"etort-55","etort-131",33.63434747,0.191844,0.207181361975794
"etort-55","etort-132",27.38974306,0.194785,0.20809342153304
"etort-55","etort-133",23.69211525,0.19622,0.208765893676895
"etort-55","etort-134",22.86032458,0.193312,0.207173913371071
"etort-55","etort-135",20.76810114,0.190187,0.205657620372556
"etort-55","etort-136",26.86431322,0.191424,0.206029753338149
"etort-55","etort-137",20.20657408,0.196451,0.208027260379536
"etort-55","etort-138",27.46061225,0.194192,0.207740506254731
"etort-55","etort-139",30.73541036,0.195959,0.209247230012989
