"pop.density","sigma","refugia.coords.1","refugia.coords.2","refugia.coords.3","refugia.coords.4","refugia.radii","refugia.time","expansion.time","expansion.speed","expansion.width","seed","score","dir","hab.fact","ntrees"
4e-07,10000,426000,330000,4e+06,3900000,50000,15200,10800,0.4,50000,598542609,4472551,"./run_all_same/iter_0012",32,NA
1.1763e-06,24903.0802,681984.3377,426013.8399,4200000,4179691.4968,16195.0889,19769.3621,3289.6052,0.6666,21218.4487,201924181,4474454,"./run_668613/iter_746294",32,500
4e-07,10000,426000,330000,4e+06,3900000,50000,15200,10800,0.4,50000,1439398277,4477785,"./run_308323/iter_8172",32,NA
4e-07,10000,426000,329900,4e+06,3900000,50000,15200,10800,0.4,50000,1331147011,4480453,"./run_308323/iter_796020",32,NA
4e-07,10000,426000,330000,4e+06,3900000,50000,15200,10800,0.4,50010,394857608,4484895,"./run_308323/iter_562909",32,NA
3.9985e-07,10083.4787,458044.2566,394103.3428,3924066.3086,3828330.447,52176.8343,15211.2475,10863.4575,0.4025,49996.6028,792355141,4486117,"./run_340422/iter_120598",32,500
3.9984e-07,10085.9981,458047.4188,394209.9484,3924097.7118,3829477.841,52183.3918,15212.3185,10864.8528,0.4025,49996.4378,1655637806,4490506,"./run_340422/iter_591507",32,500
3.9989e-07,11669.9535,394120.8696,522075.6873,4147707.6211,4051741.5078,59718.2673,16853.0208,10797.1416,0.3999,49986.7665,183830281,4496090,"./run_347746/iter_272363",32,500
4e-07,10000,426000,330000,4e+06,3901000,50000,15200,10800,0.4,50000,809363548,4504384,"./run_308323/iter_773118",32,NA
4e-07,10000,426000,330000,4e+06,3900000,50000,15200,10800,0.4,50000,1642867669,4505565,"./run_all_same/iter_0014",32,NA
4.1827e-07,2155.6062,490010.2314,330024.3658,3955710.7385,3987707.9117,41710.1814,13268.5175,7483.9758,0.5177,70844.5987,861880781,4506701,"./run_835117/iter_000016",32,500
4e-07,10000,458013.0582,394018.712,3922713.5654,3827722.0461,50000,15200,10800,0.4,50000,1403173416,4507593,"./run_340422/iter_226627",32,500
3.982e-07,9071.4789,714575.2943,709291.0194,3857371.5338,3640000,61821.4083,14999.2075,10764.8202,0.4034,50258.7586,889548867,4507732,"./run_406721/iter_350228",32,500
3.9723e-07,8129.0795,712696.5332,705550.9051,3780723.5558,3640000,74441.6431,14849.2352,10873.6977,0.4062,50384.3587,1562681134,4508186,"./run_406721/iter_844415",32,500
3.9979e-07,11679.9535,394120.8696,522075.6873,4147707.6211,4051741.5078,59718.2673,16853.0208,10797.1416,0.3999,49986.7665,1664742643,4508381,"./run_347746/iter_698255",32,500
4.0032e-07,10876.324,394060.7513,521450.6892,4141207.1154,4053635.6507,54961.7226,16125.3156,10775.6956,0.4008,49993.0158,780351542,4512535,"./run_347746/iter_065970",32,500
3.9984e-07,10085.9981,458047.4188,394109.9484,3924097.7118,3829477.841,52173.3918,15212.3185,10864.8528,0.4025,49996.4378,998494490,4519107,"./run_340422/iter_311967",32,500
3.9866e-07,9154.3817,714365.9612,709189.9282,3857077.1638,3640000,61632.2901,15017.4861,10752.5069,0.4035,50251.7316,178239569,4522205,"./run_406721/iter_040099",32,500
3.9984e-07,10085.9981,458047.4188,394109.9484,3924097.7118,3829477.841,52193.3918,15212.3185,10864.8528,0.4025,49996.4378,584394907,4522435,"./run_340422/iter_865575",32,500
4.007e-07,11336.0003,393977.7606,520827.2424,4134161.9691,4055723.3496,57624.6403,16666.5737,10750.1141,0.4018,49989.1424,1695145110,4526467,"./run_347746/iter_465755",32,500
4.3686e-07,10439.5276,650005.5717,618010.7306,4179651.6174,4051713.0659,50254.4102,15347.7211,10815.9804,0.4335,49996.356,1765034711,4536505,"./run_416870/iter_301094",32,500
4.0032e-07,10866.324,394160.7513,521450.6892,4141207.1154,4053635.6507,54961.7226,16125.3156,10775.6956,0.4008,49993.0158,1829280479,4537174,"./run_347746/iter_066097",32,500
5.6969e-07,10136.9554,358797.9791,772582.3213,3640000,4055672.9401,48616.869,16074.9098,9955.9719,0.4435,48441.3417,1525472,4539710,"./run_341467/iter_752376",32,500
3.9971e-07,10112.7329,458080.9748,394280.0443,3924430.9486,3831041.9192,52252.9764,15223.6841,10879.6586,0.4025,49994.6877,1864885204,4543185,"./run_340422/iter_339587",32,500
3.9964e-07,9990.908,714050.4589,780000,4147232.1836,4115773.2525,49954.5401,15186.1802,20799.6445,0.3996,49964.5401,824331994,4545407,"./run_588915/iter_338569",32,500
4e-07,10000,426000,330000,4e+06,3900000,50000,15200,10800,0.3999,50000,34035199,4558119,"./run_308323/iter_850266",32,NA
3.9723e-07,8129.0795,712696.5332,705550.9051,3780723.5558,3640000,74451.6431,14849.2352,10873.6977,0.4062,50394.3587,115791943,4561305,"./run_406721/iter_046907",32,500
4e-07,10000,426000,330000,4e+06,3900000,50000,15200,10800,0.4001,50000,41200015,4569274,"./run_308323/iter_475382",32,NA
3.9814e-07,10433.5286,458483.62,395021.1394,3928429.5242,3849809.6099,53087.9369,15360.0624,11057.3167,0.4035,49973.688,903065544,4569727,"./run_340422/iter_758708",32,500
3.9985e-07,10083.4787,458044.2566,394103.3428,3924066.3086,3828330.447,52176.8343,15211.2475,10863.4575,0.4025,49996.6028,1866745364,4573988,"./run_340422/iter_747310",32,500
3.8805e-07,9867.9454,649996.097,586001.7507,3603741.8342,3603741.8342,69801.5403,2669.5357,2589.2593,0.1583,30892.1691,203508351,4578367,"./run_707608/iter_000066",32,500
3.9997e-07,10433.6417,394045.0816,522025.0301,4147697.3507,4051712.3894,52508.5495,15626.6897,10809.2622,0.4,49996.5841,472548615,4583953,"./run_347746/iter_534237",32,500
3.9984e-07,10085.9981,458047.4188,394109.9484,3924097.7118,3829477.841,52183.3918,15202.3185,10864.8528,0.4025,49996.4378,1092519192,4587054,"./run_340422/iter_616305",32,500
4.4713e-07,26196.0723,490010.2314,713990.4432,3699733.3536,4019705.0848,12855.7165,13732.1205,16123.2844,0.535,19758.8501,423626128,4589699,"./run_632188/iter_000033",32,500
4.0054e-07,9914.5852,552543.1663,712753.1052,4150942.1431,4199954.5587,50180.6405,15168.8727,12462.2508,0.4003,54296.0346,414449638,4592361,"./run_784195/iter_271115",32,500
4e-07,10000,426000,330000,4e+06,3900000,50000,15190,10810,0.4,50000,80322370,4593263,"./run_308323/iter_246180",32,NA
3.9995e-07,10828.4597,394069.0904,522041.0778,4147700.6043,4051721.6138,54802.5095,16015.178,10798.5904,0.3999,49993.474,1204466343,4595522,"./run_347746/iter_880879",32,500
3.9723e-07,8129.0795,712696.5332,705550.9051,3780723.5558,3640000,74441.6431,14849.2352,10873.6977,0.4063,50394.3587,1544206596,4598839,"./run_406721/iter_786626",32,500
4.0083e-07,11498.5951,394083.649,520611.4147,4131723.0473,4056446.079,58546.5017,16853.9489,10751.2581,0.4021,49987.8015,474427781,4615846,"./run_347746/iter_017403",32,500
5.4007e-07,9939.8098,360060.7903,771617.3653,3640000,4044140.1683,48827.972,15698.0711,10332.995,0.4356,49001.4347,37512822,4620339,"./run_341467/iter_337034",32,500
3.9872e-07,9151.1106,714368.3916,709190.284,3857187.2096,3640000,61631.8655,15018.4793,10752.6579,0.4035,50253.3377,469254453,4624527,"./run_406721/iter_470015",32,500
4.3686e-07,10439.5276,650005.5717,618010.7306,4178651.6174,4051713.0659,50264.4102,15347.7211,10815.9804,0.4335,49996.356,6741524,4626637,"./run_416870/iter_938269",32,500
5.0918e-07,7162.3809,777984.7894,777984.7894,4051702.2579,4211688.1235,41444.3369,5415.7713,7924.3856,0.3378,120895.8383,285813586,4628560,"./run_192210/iter_0037",32,NA
3.9985e-07,10083.4787,458044.2566,394103.3428,3924066.3086,3829330.447,52176.8343,15201.2475,10863.4575,0.4025,49996.6028,1715144010,4636219,"./run_340422/iter_182071",32,500
4.0032e-07,10866.324,394060.7513,521450.6892,4141207.1154,4053635.6507,54961.7226,16125.3156,10765.6956,0.4008,49993.0158,1770243638,4648220,"./run_347746/iter_975434",32,500
4.0054e-07,9914.648,552545.4956,712755.1693,4150868.7983,4199891.2649,50166.3804,15168.7634,12319.4524,0.4004,53911.8798,392620756,4650179,"./run_784195/iter_766842",32,500
3.9715e-07,5730.4069,490010.2314,426015.8851,3923713.5654,4211688.1235,34946.0515,8762.8325,17653.7303,0.292,61482.7588,1332676292,4658855,"./run_307183/iter_000062",32,500
4.0032e-07,10866.324,394060.7513,521350.6892,4141207.1154,4053635.6507,54961.7226,16125.3156,10775.6956,0.4008,49993.0158,13517096,4665783,"./run_347746/iter_724492",32,500
3.5315e-07,3966.1916,713990.4432,841979.1357,4147693.7773,4211688.1235,27991.5346,5391.8109,6313.8464,0.4614,45067.763,1253367573,4668534,"./run_076420/iter_000031",32,500
4e-07,10000,426000,330000,4e+06,3900000,50000,15200,10800,0.4,50000,523896332,4668895,"./run_all_same/iter_0015",32,NA
4.0028e-07,9922.7918,552617.7487,712735.3967,4059018.9039,4196752.2481,50272.2693,15146.5958,13331.4434,0.4002,56544.5943,333815641,4669032,"./run_784195/iter_813912",32,500
3.9999e-07,10055.8843,458009.6216,394030.9928,3923722.356,3827716.0733,52115.012,15199.5164,10848.1756,0.4024,49998.4091,1078716670,4674973,"./run_340422/iter_118806",32,500
4.0032e-07,10866.324,394060.7513,521450.6892,4141207.1154,4052635.6507,54961.7226,16125.3156,10775.6956,0.4008,49993.0158,1965001930,4675223,"./run_347746/iter_906546",32,500
3.9994e-07,10263.66,457996.8442,394076.6523,3923755.0393,3827693.8668,59931.3704,15197.7183,11027.2907,0.4111,49992.4944,686536005,4676859,"./run_340422/iter_693464",32,500
6.8344e-08,19692.0027,554004.5776,554004.5776,4179690.9504,3859719.2192,159056.0311,17289.2399,4150.4177,0.5202,65937.7264,1141372727,4681781,"./run_321810/iter_000042",32,500
4.0054e-07,9914.5951,552543.5345,712753.4315,4150930.5486,4199944.5531,50178.3862,15158.8555,12438.0962,0.4004,54235.3069,1867945692,4684901,"./run_784195/iter_248686",32,500
5.6979e-07,10136.9554,358797.9791,772582.3213,3640000,4056672.9401,48616.869,16074.9098,9955.9719,0.4435,48441.3417,1205980688,4694473,"./run_341467/iter_425150",32,500
3.9997e-07,10433.6417,394045.0816,522025.0301,4147697.3507,4050712.3894,52508.5495,15626.6897,10799.2622,0.4,49996.5841,1680476616,4698050,"./run_347746/iter_120153",32,500
4e-07,10000,426000,330000,4e+06,3900000,50000,15200,10800,0.4,50000,265958281,4707356,"./run_all_same/iter_0020",32,NA
4.007e-07,11336.0003,394077.7606,520827.2424,4134161.9691,4055723.3496,57614.6403,16666.5737,10750.1141,0.4018,49989.1424,1340364296,4712968,"./run_347746/iter_565598",32,500
1.1763e-06,24903.0802,681984.3377,426013.8399,4200000,4179691.4968,16295.0889,19769.3621,3289.6052,0.6666,21218.4487,987498266,4715219,"./run_668613/iter_080058",32,500
3.9723e-07,8129.0795,712696.5332,705450.9051,3780723.5558,3640000,74441.6431,14849.2352,10873.6977,0.4062,50394.3587,875060445,4721551,"./run_406721/iter_087630",32,500
4.0054e-07,9914.5789,552542.9335,712752.899,4150949.4719,4199960.8832,50182.0654,15168.8837,12467.5188,0.4004,54334.4205,1053264486,4727251,"./run_784195/iter_159787",32,500
4.0054e-07,9904.5951,552543.5345,712753.4315,4150930.5486,4199944.5531,50178.3862,15168.8555,12438.0962,0.4004,54235.3069,572370943,4729575,"./run_784195/iter_448223",32,500
1.1773e-06,24903.0802,681984.3377,426013.8399,4200000,4179691.4968,16295.0889,19769.3621,3289.6052,0.6666,21218.4487,938457809,4734291,"./run_668613/iter_742300",32,500
1.1763e-06,24903.0802,681984.3377,425013.8399,4200000,4179691.4968,16295.0889,19769.3621,3289.6052,0.6666,21218.4487,1329196066,4739231,"./run_668613/iter_499882",32,500
4.0083e-07,11498.5951,394083.649,520611.4147,4132723.0473,4056446.079,58546.5017,16853.9489,10741.2581,0.4021,49987.8015,1690031332,4741810,"./run_347746/iter_642560",32,500
3.9995e-07,10828.4597,394069.0904,522041.0778,4147700.6043,4051721.6138,54792.5095,16015.178,10788.5904,0.3999,49993.474,1132695378,4742803,"./run_347746/iter_782974",32,500
4e-07,10000,426000,330000,4e+06,3900000,49990,15200,10800,0.4,50000,1539558737,4746542,"./run_308323/iter_113891",32,NA
4.0083e-07,11498.5951,394083.649,520611.4147,4131723.0473,4056446.079,58546.5017,16853.9489,10741.2581,0.4021,49997.8015,1364290618,4747590,"./run_347746/iter_993552",32,500
3.9964e-07,9990.908,714050.4589,780000,4147232.1836,4115773.2525,49944.5401,15186.1802,20799.6445,0.3996,49954.5401,1648880980,4749872,"./run_588915/iter_186786",32,500
3.9713e-07,8129.0795,712696.5332,705550.9051,3780723.5558,3640000,74441.6431,14849.2352,10873.6977,0.4062,50394.3587,441272520,4757814,"./run_406721/iter_194561",32,500
3.9995e-07,10828.4597,394069.0904,522141.0778,4147700.6043,4051721.6138,54792.5095,16015.178,10798.5904,0.3999,49993.474,260620276,4761958,"./run_347746/iter_175283",32,500
3.5687e-07,8320.7291,713989.9652,745987.0963,3955711.0594,3987708.1905,32007.067,10755.7499,15161.9573,0.5439,81592.9478,1654344697,4766361,"./run_307183/iter_825766",32,500
4.0819e-07,13818.5295,429347.5039,353013.7276,3956867.8204,3882182.1093,50237.2081,19865.6168,15199.9092,0.4056,50617.934,1604852740,4768306,"./run_351751/iter_428466",32,NA
1.5856e-07,13098.6826,649996.097,649996.097,3955710.7385,4083699.431,85567.907,10559.3571,5205.7092,0.2458,41718.0943,667736758,4768737,"./run_015059/iter_000019",32,500
1.859e-07,9818.902,681993.2701,681993.2701,4019705.0848,3987707.9117,74755.6249,9343.838,4535.2042,0.3156,67289.9373,160111784,4769491,"./run_321810/iter_000023",32,500
1.7021e-07,12163.5427,490010.2314,362021.5389,4115696.6041,3955710.7385,74112.2836,19388.779,14683.2433,0.3663,70315.1151,1133438416,4769762,"./run_076982/iter_000006",32,500
1.1763e-06,24903.0802,681984.3377,426013.8399,4200000,4179691.4968,16295.0889,19769.3621,3289.6052,0.6666,21218.4487,840509318,4770558,"./run_668613/iter_980633",32,500
4.0009e-07,10055.8843,458009.6216,394030.9928,3923722.356,3827716.0733,52105.012,15199.5164,10848.1756,0.4024,49998.4091,1625777958,4779304,"./run_340422/iter_962120",32,500
3.9995e-07,10828.4597,394069.0904,521941.0778,4147700.6043,4051721.6138,54792.5095,16015.178,10798.5904,0.3999,49993.474,1148876291,4781494,"./run_347746/iter_840500",32,500
4e-07,10000,393918.712,522007.4045,4147693.7773,4051702.2579,50000,15200,10800,0.4,50000,1909012793,4781978,"./run_347746/iter_710346",32,500
3.9723e-07,8139.0795,712696.5332,705550.9051,3780723.5558,3640000,74441.6431,14849.2352,10873.6977,0.4062,50394.3587,402520738,4782237,"./run_406721/iter_112313",32,500
4.0819e-07,13818.5295,429347.5039,353013.7276,3956867.8204,3883182.1093,50237.2081,19865.6168,15199.9092,0.4057,50617.934,1697561241,4782296,"./run_351751/iter_639241",32,NA
7.2648e-08,7173.8553,713990.4432,458013.0582,4083699.431,4211688.1235,151063.8461,10539.2512,18900.5417,0.6113,23465.1016,1540776611,4784516,"./run_847271/iter_000053",32,500
3.9876e-07,9154.3817,714365.9612,709189.9282,3856077.1638,3640000,61632.2901,15017.4861,10752.5069,0.4035,50251.7316,1720232623,4786556,"./run_406721/iter_528631",32,500
4.0032e-07,10866.324,394060.7513,521450.6892,4141207.1154,4054635.6507,54961.7226,16125.3156,10775.6956,0.4008,49993.0158,1725646181,4787599,"./run_347746/iter_273938",32,500
3.9985e-07,10083.4787,458044.2566,394103.3428,3923066.3086,3829330.447,52176.8343,15211.2475,10863.4575,0.4025,49996.6028,1508677304,4795847,"./run_340422/iter_907582",32,500
5.6979e-07,10136.9554,358697.9791,772582.3213,3640000,4055672.9401,48616.869,16074.9098,9955.9719,0.4435,48441.3417,1834133294,4799949,"./run_341467/iter_494456",32,500
3.9723e-07,8129.0795,712696.5332,705650.9051,3780723.5558,3640000,74441.6431,14849.2352,10873.6977,0.4062,50394.3587,494834247,4802673,"./run_406721/iter_791655",32,500
3.9723e-07,8129.0795,712696.5332,705550.9051,3781723.5558,3640000,74441.6431,14849.2352,10873.6977,0.4062,50394.3587,480720477,4803070,"./run_406721/iter_871203",32,500
3.9995e-07,10083.4787,458044.2566,394103.3428,3924066.3086,3829330.447,52176.8343,15211.2475,10863.4575,0.4025,49996.6028,1288943868,4807255,"./run_340422/iter_416267",32,500
4.0054e-07,9914.5852,552543.1663,712653.1052,4150942.1431,4199954.5587,50180.6405,15168.8727,12462.2508,0.4004,54296.0346,360323239,4808110,"./run_784195/iter_007952",32,500
3.9995e-07,10828.4597,394069.0904,522041.0778,4147700.6043,4051721.6138,54792.5095,16015.178,10798.5904,0.4,49993.474,1370215651,4813495,"./run_347746/iter_410822",32,500
1.1763e-06,24903.0802,681984.3377,426013.8399,4200000,4179691.4968,16295.0889,19769.3621,3389.6052,0.6666,21218.4487,1214455633,4825250,"./run_668613/iter_491535",32,500
4.1185e-07,15880.7937,425998.5681,350000,4000003.7683,3900995.1013,50439.5067,20950.3453,16345.4201,0.4,49999.0579,1087138629,4829418,"./run_351751/iter_293334",32,NA
2.5729e-07,6106.9263,362021.5389,426015.8851,4051702.2579,3795724.8729,12214.5365,8433.2493,9453.7368,0.4228,63300.6001,1866757421,4830307,"./run_076420/iter_000098",32,500
3.9985e-07,10083.4787,458044.2566,394103.3428,3924066.3086,3829330.447,52176.8343,15211.2475,10853.4575,0.4025,49996.6028,114322203,4835901,"./run_340422/iter_413225",32,500
4.0046e-07,9917.254,552567.3021,712747.1982,4121006.0619,4198915.7741,50211.4464,15174.8813,12755.6572,0.4004,55054.3132,1985999199,4836635,"./run_784195/iter_210092",32,500
4.3686e-07,10439.5276,650105.5717,618010.7306,4179651.6174,4051713.0659,50264.4102,15347.7211,10815.9804,0.4335,49996.356,240323680,4858904,"./run_416870/iter_865355",32,500
4.0829e-07,13818.5295,429347.5039,353013.7276,3956867.8204,3882182.1093,50237.2081,19865.6168,15199.9092,0.4057,50617.934,1351905859,4860687,"./run_351751/iter_734641",32,NA
3.9723e-07,8129.0795,712696.5332,705550.9051,3780723.5558,3640000,74441.6431,14849.2352,10873.6977,0.4062,50394.3587,808154528,4867066,"./run_406721/iter_129897",32,500
3.982e-07,9071.4789,714575.2943,709291.0194,3857371.5338,3640000,61821.4083,14989.2075,10764.8202,0.4033,50258.7586,1648858966,4874735,"./run_406721/iter_878857",32,500
3.9997e-07,10433.6417,394045.0816,522025.0301,4148697.3507,4051712.3894,52508.5495,15626.6897,10799.2622,0.4,49996.5841,1113884984,4876797,"./run_347746/iter_082958",32,500
4.0054e-07,9914.5951,552543.5345,712753.4315,4150930.5486,4199944.5531,50178.3862,15168.8555,12438.0962,0.4003,54235.3069,202965720,4881439,"./run_784195/iter_329597",32,500
1.1763e-06,24903.0802,681984.3377,426013.8399,4200000,4179691.4968,16395.0889,19769.3621,3289.6052,0.6666,21218.4487,270407096,4882478,"./run_668613/iter_370879",32,500
3.9651e-07,35447.8656,423024.8854,522517.614,3664030.671,3821824.9564,50402.7951,23170.9778,11566.779,0.4114,49136.2078,920545858,4887214,"./run_530933/iter_184585",32,500
3.5921e-07,8421.3864,714238.723,746075.1063,3955025.7061,3986617.2705,31817.431,10753.8038,15459.9795,0.5439,81593.8515,377235949,4917962,"./run_307183/iter_137103",32,500
3.45e-07,5933.6998,649996.097,586001.7507,3795724.8729,3795724.8729,37305.7176,28574.2853,9368.9059,0.1992,72151.8145,556435806,4919451,"./run_668613/iter_000009",32,500
4.0046e-07,9917.254,552567.3021,712747.1982,4121006.0619,4198915.7741,50211.4464,15164.8813,12755.6572,0.4003,55054.3132,742047463,4919744,"./run_784195/iter_879840",32,500
3.9997e-07,10433.6417,394045.0816,522025.0301,4147697.3507,4051712.3894,52508.5495,15626.6897,10799.2622,0.3999,49996.5841,472148142,4919908,"./run_347746/iter_953620",32,500
3.9814e-07,10443.5286,458483.62,395021.1394,3928429.5242,3849809.6099,53087.9369,15360.0624,11057.3167,0.4035,49973.688,459257152,4922126,"./run_340422/iter_161128",32,500
3.9984e-07,10085.9981,458047.4188,394109.9484,3923097.7118,3829477.841,52183.3918,15212.3185,10864.8528,0.4025,49996.4378,1310254773,4926038,"./run_340422/iter_515779",32,500
4.1195e-07,15880.7937,425998.5681,350000,4000003.7683,3899995.1013,50439.5067,20950.3453,16345.4201,0.4,49999.0579,1792577048,4928679,"./run_351751/iter_653722",32,NA
4.0046e-07,9927.254,552567.3021,712747.1982,4121006.0619,4198915.7741,50211.4464,15164.8813,12755.6572,0.4004,55054.3132,357497519,4935261,"./run_784195/iter_994860",32,500
3.9985e-07,10083.4787,458044.2566,394103.3428,3925066.3086,3829330.447,52176.8343,15211.2475,10863.4575,0.4025,49996.6028,492973467,4942381,"./run_340422/iter_764674",32,500
3.9876e-07,9155.0494,714460.5563,709193.1888,3857210.9936,3640000,61632.7342,15018.641,10752.458,0.4035,50251.9806,297373361,4946766,"./run_406721/iter_217762",32,500
